ProductKey;CustomerKey;UnitPrice;OrderQuantity;SalesAmount;SalesOrderNumber;OrderDate;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;NumberCarsOwned;GeographyKey;City;StateProvinceName;EnglishCountryRegionName;SalesTerritoryKey;EnglishProductName;ProductSubcategoryKey;EnglishProductSubcategoryName;ProductCategoryKey;EnglishProductCategoryName
217;26547;34,99;1;34,99;SO72269;2013-12-03 00:00:00.000;Barbara;Beck;1951-11-06;S;F;barbara48@adventure-works.com;30000,00;2;7;Malabar;New South Wales;Australia;9;Sport-100 Helmet, Black;31;Helmets;4;Accessories
228;26547;49,99;1;49,99;SO72269;2013-12-03 00:00:00.000;Barbara;Beck;1951-11-06;S;F;barbara48@adventure-works.com;30000,00;2;7;Malabar;New South Wales;Australia;9;Long-Sleeve Logo Jersey, S;21;Jerseys;3;Clothing
604;26922;539,99;1;539,99;SO72270;2013-12-03 00:00:00.000;Trevor;Powell;1983-11-24;M;M;trevor8@adventure-works.com;10000,00;0;39;Sunbury;Victoria;Australia;9;Road-750 Black, 44;2;Road Bikes;1;Bikes
595;13036;564,99;1;564,99;SO72271;2013-12-04 00:00:00.000;Virginia;Subram;1955-08-03;S;F;virginia15@adventure-works.com;30000,00;2;14;Rhodes;New South Wales;Australia;9;Mountain-500 Silver, 52;1;Mountain Bikes;1;Bikes
489;13036;53,99;1;53,99;SO72271;2013-12-04 00:00:00.000;Virginia;Subram;1955-08-03;S;F;virginia15@adventure-works.com;30000,00;2;14;Rhodes;New South Wales;Australia;9;Short-Sleeve Classic Jersey, M;21;Jerseys;3;Clothing
225;13036;8,99;1;8,99;SO72271;2013-12-04 00:00:00.000;Virginia;Subram;1955-08-03;S;F;virginia15@adventure-works.com;30000,00;2;14;Rhodes;New South Wales;Australia;9;AWC Logo Cap;19;Caps;3;Clothing
583;12128;1700,99;1;1700,99;SO72272;2013-12-04 00:00:00.000;Kristy;Munoz;1967-12-13;M;F;kristy7@adventure-works.com;120000,00;4;123;Berlin;Hessen;Germany;8;Road-350-W Yellow, 48;2;Road Bikes;1;Bikes
225;12128;8,99;1;8,99;SO72272;2013-12-04 00:00:00.000;Kristy;Munoz;1967-12-13;M;F;kristy7@adventure-works.com;120000,00;4;123;Berlin;Hessen;Germany;8;AWC Logo Cap;19;Caps;3;Clothing
489;12128;53,99;1;53,99;SO72272;2013-12-04 00:00:00.000;Kristy;Munoz;1967-12-13;M;F;kristy7@adventure-works.com;120000,00;4;123;Berlin;Hessen;Germany;8;Short-Sleeve Classic Jersey, M;21;Jerseys;3;Clothing
536;21871;29,99;1;29,99;SO72273;2013-12-04 00:00:00.000;Devin;Adams;1982-05-05;S;M;devin29@adventure-works.com;60000,00;3;33;Cranbourne;Victoria;Australia;9;ML Mountain Tire;37;Tires and Tubes;4;Accessories
538;17906;21,49;1;21,49;SO72274;2013-12-04 00:00:00.000;Jonathon;Vazquez;1984-08-08;M;M;jonathon11@adventure-works.com;10000,00;1;24;Hawthorne;Queensland;Australia;9;LL Road Tire;37;Tires and Tubes;4;Accessories
536;18263;29,99;1;29,99;SO72275;2013-12-04 00:00:00.000;Karla;Jai;1975-04-19;M;F;karla12@adventure-works.com;60000,00;2;2;Coffs Harbour;New South Wales;Australia;9;ML Mountain Tire;37;Tires and Tubes;4;Accessories
528;18263;4,99;1;4,99;SO72275;2013-12-04 00:00:00.000;Karla;Jai;1975-04-19;M;F;karla12@adventure-works.com;60000,00;2;2;Coffs Harbour;New South Wales;Australia;9;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
485;18263;21,98;1;21,98;SO72275;2013-12-04 00:00:00.000;Karla;Jai;1975-04-19;M;F;karla12@adventure-works.com;60000,00;2;2;Coffs Harbour;New South Wales;Australia;9;Fender Set - Mountain;30;Fenders;4;Accessories
217;18263;34,99;1;34,99;SO72275;2013-12-04 00:00:00.000;Karla;Jai;1975-04-19;M;F;karla12@adventure-works.com;60000,00;2;2;Coffs Harbour;New South Wales;Australia;9;Sport-100 Helmet, Black;31;Helmets;4;Accessories
477;23427;4,99;1;4,99;SO72276;2013-12-04 00:00:00.000;Jay;Sai;1972-01-02;M;M;jay12@adventure-works.com;80000,00;3;18;Sydney;New South Wales;Australia;9;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
530;27717;4,99;1;4,99;SO72277;2013-12-04 00:00:00.000;Ebony;Romero;1972-02-01;M;F;ebony32@adventure-works.com;70000,00;3;14;Rhodes;New South Wales;Australia;9;Touring Tire Tube;37;Tires and Tubes;4;Accessories
484;27717;7,95;1;7,95;SO72277;2013-12-04 00:00:00.000;Ebony;Romero;1972-02-01;M;F;ebony32@adventure-works.com;70000,00;3;14;Rhodes;New South Wales;Australia;9;Bike Wash - Dissolver;29;Cleaners;4;Accessories
529;18286;3,99;1;3,99;SO72278;2013-12-04 00:00:00.000;Holly;Suri;1977-05-06;M;F;holly3@adventure-works.com;60000,00;1;21;Caloundra;Queensland;Australia;9;Road Tire Tube;37;Tires and Tubes;4;Accessories
540;18286;32,60;1;32,60;SO72278;2013-12-04 00:00:00.000;Holly;Suri;1977-05-06;M;F;holly3@adventure-works.com;60000,00;1;21;Caloundra;Queensland;Australia;9;HL Road Tire;37;Tires and Tubes;4;Accessories
214;18286;34,99;1;34,99;SO72278;2013-12-04 00:00:00.000;Holly;Suri;1977-05-06;M;F;holly3@adventure-works.com;60000,00;1;21;Caloundra;Queensland;Australia;9;Sport-100 Helmet, Red;31;Helmets;4;Accessories
231;15125;49,99;1;49,99;SO72279;2013-12-04 00:00:00.000;Cory;Martinez;1980-08-06;S;M;cory15@adventure-works.com;80000,00;3;26;Rockhampton;Queensland;Australia;9;Long-Sleeve Logo Jersey, M;21;Jerseys;3;Clothing
529;13120;3,99;1;3,99;SO72280;2013-12-04 00:00:00.000;Levi;Weber;1976-07-05;M;M;levi3@adventure-works.com;80000,00;4;6;Lavender Bay;New South Wales;Australia;9;Road Tire Tube;37;Tires and Tubes;4;Accessories
217;13120;34,99;1;34,99;SO72280;2013-12-04 00:00:00.000;Levi;Weber;1976-07-05;M;M;levi3@adventure-works.com;80000,00;4;6;Lavender Bay;New South Wales;Australia;9;Sport-100 Helmet, Black;31;Helmets;4;Accessories
490;13120;53,99;1;53,99;SO72280;2013-12-04 00:00:00.000;Levi;Weber;1976-07-05;M;M;levi3@adventure-works.com;80000,00;4;6;Lavender Bay;New South Wales;Australia;9;Short-Sleeve Classic Jersey, L;21;Jerseys;3;Clothing
359;13564;2294,99;1;2294,99;SO72281;2013-12-04 00:00:00.000;Sabrina;Blanco;1957-09-22;M;F;sabrina9@adventure-works.com;10000,00;2;193;Paris;Seine (Paris);France;7;Mountain-200 Black, 38;1;Mountain Bikes;1;Bikes
478;13564;9,99;1;9,99;SO72281;2013-12-04 00:00:00.000;Sabrina;Blanco;1957-09-22;M;F;sabrina9@adventure-works.com;10000,00;2;193;Paris;Seine (Paris);France;7;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;13564;4,99;1;4,99;SO72281;2013-12-04 00:00:00.000;Sabrina;Blanco;1957-09-22;M;F;sabrina9@adventure-works.com;10000,00;2;193;Paris;Seine (Paris);France;7;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
214;13564;34,99;1;34,99;SO72281;2013-12-04 00:00:00.000;Sabrina;Blanco;1957-09-22;M;F;sabrina9@adventure-works.com;10000,00;2;193;Paris;Seine (Paris);France;7;Sport-100 Helmet, Red;31;Helmets;4;Accessories
225;13564;8,99;1;8,99;SO72281;2013-12-04 00:00:00.000;Sabrina;Blanco;1957-09-22;M;F;sabrina9@adventure-works.com;10000,00;2;193;Paris;Seine (Paris);France;7;AWC Logo Cap;19;Caps;3;Clothing
363;15058;2294,99;1;2294,99;SO72282;2013-12-04 00:00:00.000;Julio;Suarez;1970-11-23;M;M;julio20@adventure-works.com;30000,00;0;273;Watford;England;United Kingdom;10;Mountain-200 Black, 46;1;Mountain Bikes;1;Bikes
478;15058;9,99;1;9,99;SO72282;2013-12-04 00:00:00.000;Julio;Suarez;1970-11-23;M;M;julio20@adventure-works.com;30000,00;0;273;Watford;England;United Kingdom;10;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;15058;4,99;1;4,99;SO72282;2013-12-04 00:00:00.000;Julio;Suarez;1970-11-23;M;M;julio20@adventure-works.com;30000,00;0;273;Watford;England;United Kingdom;10;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
359;20577;2294,99;1;2294,99;SO72283;2013-12-04 00:00:00.000;Sheila;Romero;1960-05-26;M;F;sheila9@adventure-works.com;130000,00;2;259;Milton Keynes;England;United Kingdom;10;Mountain-200 Black, 38;1;Mountain Bikes;1;Bikes
480;20577;2,29;1;2,29;SO72283;2013-12-04 00:00:00.000;Sheila;Romero;1960-05-26;M;F;sheila9@adventure-works.com;130000,00;2;259;Milton Keynes;England;United Kingdom;10;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
363;13538;2294,99;1;2294,99;SO72284;2013-12-04 00:00:00.000;Vanessa;Henderson;1976-02-20;S;F;vanessa5@adventure-works.com;20000,00;1;133;Kassel;Hessen;Germany;8;Mountain-200 Black, 46;1;Mountain Bikes;1;Bikes
217;13538;34,99;1;34,99;SO72284;2013-12-04 00:00:00.000;Vanessa;Henderson;1976-02-20;S;F;vanessa5@adventure-works.com;20000,00;1;133;Kassel;Hessen;Germany;8;Sport-100 Helmet, Black;31;Helmets;4;Accessories
355;12843;2319,99;1;2319,99;SO72285;2013-12-04 00:00:00.000;Summer;Smith;1971-01-30;S;F;summer7@adventure-works.com;30000,00;1;182;Saint Ouen;Loir et Cher;France;7;Mountain-200 Silver, 42;1;Mountain Bikes;1;Bikes
483;12843;120,00;1;120,00;SO72285;2013-12-04 00:00:00.000;Summer;Smith;1971-01-30;S;F;summer7@adventure-works.com;30000,00;1;182;Saint Ouen;Loir et Cher;France;7;Hitch Rack - 4-Bike;26;Bike Racks;4;Accessories
363;13513;2294,99;1;2294,99;SO72286;2013-12-04 00:00:00.000;Abigail;Henderson;1947-03-08;M;F;abigail73@adventure-works.com;30000,00;0;162;Werne;Nordrhein-Westfalen;Germany;8;Mountain-200 Black, 46;1;Mountain Bikes;1;Bikes
478;13513;9,99;1;9,99;SO72286;2013-12-04 00:00:00.000;Abigail;Henderson;1947-03-08;M;F;abigail73@adventure-works.com;30000,00;0;162;Werne;Nordrhein-Westfalen;Germany;8;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
222;13513;34,99;1;34,99;SO72286;2013-12-04 00:00:00.000;Abigail;Henderson;1947-03-08;M;F;abigail73@adventure-works.com;30000,00;0;162;Werne;Nordrhein-Westfalen;Germany;8;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
353;14949;2319,99;1;2319,99;SO72287;2013-12-04 00:00:00.000;Steve;Wu;1970-10-12;M;M;steve10@adventure-works.com;30000,00;2;235;Cambridge;England;United Kingdom;10;Mountain-200 Silver, 38;1;Mountain Bikes;1;Bikes
483;14949;120,00;1;120,00;SO72287;2013-12-04 00:00:00.000;Steve;Wu;1970-10-12;M;M;steve10@adventure-works.com;30000,00;2;235;Cambridge;England;United Kingdom;10;Hitch Rack - 4-Bike;26;Bike Racks;4;Accessories
234;11842;49,99;1;49,99;SO72288;2013-12-04 00:00:00.000;Justin;Wilson;1970-04-03;S;M;justin38@adventure-works.com;50000,00;3;631;Olympia;Washington;United States;1;Long-Sleeve Logo Jersey, L;21;Jerseys;3;Clothing
225;11842;8,99;1;8,99;SO72288;2013-12-04 00:00:00.000;Justin;Wilson;1970-04-03;S;M;justin38@adventure-works.com;50000,00;3;631;Olympia;Washington;United States;1;AWC Logo Cap;19;Caps;3;Clothing
539;29245;24,99;1;24,99;SO72289;2013-12-04 00:00:00.000;Angel;Roberts;1968-06-14;M;M;angel26@adventure-works.com;130000,00;4;352;Palo Alto;California;United States;4;ML Road Tire;37;Tires and Tubes;4;Accessories
480;29245;2,29;1;2,29;SO72289;2013-12-04 00:00:00.000;Angel;Roberts;1968-06-14;M;M;angel26@adventure-works.com;130000,00;4;352;Palo Alto;California;United States;4;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
530;28188;4,99;1;4,99;SO72290;2013-12-04 00:00:00.000;Kayla;Price;1964-10-13;S;F;kayla24@adventure-works.com;60000,00;0;542;Lake Oswego;Oregon;United States;1;Touring Tire Tube;37;Tires and Tubes;4;Accessories
467;28188;24,49;1;24,49;SO72290;2013-12-04 00:00:00.000;Kayla;Price;1964-10-13;S;F;kayla24@adventure-works.com;60000,00;0;542;Lake Oswego;Oregon;United States;1;Half-Finger Gloves, L;20;Gloves;3;Clothing
530;26808;4,99;1;4,99;SO72291;2013-12-04 00:00:00.000;Kimberly;Howard;1976-01-23;S;F;kimberly15@adventure-works.com;50000,00;1;614;Edmonds;Washington;United States;1;Touring Tire Tube;37;Tires and Tubes;4;Accessories
541;26808;28,99;1;28,99;SO72291;2013-12-04 00:00:00.000;Kimberly;Howard;1976-01-23;S;F;kimberly15@adventure-works.com;50000,00;1;614;Edmonds;Washington;United States;1;Touring Tire;37;Tires and Tubes;4;Accessories
535;25851;24,99;1;24,99;SO72292;2013-12-04 00:00:00.000;Seth;Washington;1946-09-11;S;M;seth61@adventure-works.com;50000,00;2;609;Bellingham;Washington;United States;1;LL Mountain Tire;37;Tires and Tubes;4;Accessories
478;21730;9,99;1;9,99;SO72293;2013-12-04 00:00:00.000;Noah;Campbell;1978-10-18;M;M;noah34@adventure-works.com;40000,00;0;301;Burbank;California;United States;4;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;21730;4,99;1;4,99;SO72293;2013-12-04 00:00:00.000;Noah;Campbell;1978-10-18;M;M;noah34@adventure-works.com;40000,00;0;301;Burbank;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
480;21730;2,29;1;2,29;SO72293;2013-12-04 00:00:00.000;Noah;Campbell;1978-10-18;M;M;noah34@adventure-works.com;40000,00;0;301;Burbank;California;United States;4;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
536;22279;29,99;1;29,99;SO72294;2013-12-04 00:00:00.000;Riley;Kelly;1971-05-09;M;F;riley22@adventure-works.com;50000,00;2;302;Burlingame;California;United States;4;ML Mountain Tire;37;Tires and Tubes;4;Accessories
475;16849;69,99;1;69,99;SO72295;2013-12-04 00:00:00.000;Jonathan;Collins;1974-09-24;M;M;jonathan32@adventure-works.com;80000,00;2;69;Victoria;British Columbia;Canada;6;Women's Mountain Shorts, M;22;Shorts;3;Clothing
228;16849;49,99;1;49,99;SO72295;2013-12-04 00:00:00.000;Jonathan;Collins;1974-09-24;M;M;jonathan32@adventure-works.com;80000,00;2;69;Victoria;British Columbia;Canada;6;Long-Sleeve Logo Jersey, S;21;Jerseys;3;Clothing
475;11142;69,99;1;69,99;SO72296;2013-12-04 00:00:00.000;Eduardo;Patterson;1983-02-11;S;M;eduardo55@adventure-works.com;40000,00;2;51;Langford;British Columbia;Canada;6;Women's Mountain Shorts, M;22;Shorts;3;Clothing
463;11142;24,49;1;24,49;SO72296;2013-12-04 00:00:00.000;Eduardo;Patterson;1983-02-11;S;M;eduardo55@adventure-works.com;40000,00;2;51;Langford;British Columbia;Canada;6;Half-Finger Gloves, S;20;Gloves;3;Clothing
476;28034;69,99;1;69,99;SO72297;2013-12-04 00:00:00.000;Gabriella;Stewart;1959-09-12;M;F;gabriella24@adventure-works.com;40000,00;2;51;Langford;British Columbia;Canada;6;Women's Mountain Shorts, L;22;Shorts;3;Clothing
225;19731;8,99;1;8,99;SO72298;2013-12-04 00:00:00.000;Jonathan;Allen;1943-12-19;M;M;jonathan53@adventure-works.com;80000,00;2;339;Mill Valley;California;United States;4;AWC Logo Cap;19;Caps;3;Clothing
476;19731;69,99;1;69,99;SO72298;2013-12-04 00:00:00.000;Jonathan;Allen;1943-12-19;M;M;jonathan53@adventure-works.com;80000,00;2;339;Mill Valley;California;United States;4;Women's Mountain Shorts, L;22;Shorts;3;Clothing
474;20747;69,99;1;69,99;SO72299;2013-12-04 00:00:00.000;Melody;Vazquez;1965-11-21;M;F;melody15@adventure-works.com;20000,00;2;612;Burien;Washington;United States;1;Women's Mountain Shorts, S;22;Shorts;3;Clothing
477;23827;4,99;1;4,99;SO72300;2013-12-04 00:00:00.000;Wyatt;Hall;1983-09-21;S;M;wyatt25@adventure-works.com;50000,00;0;69;Victoria;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
225;23827;8,99;1;8,99;SO72300;2013-12-04 00:00:00.000;Wyatt;Hall;1983-09-21;S;M;wyatt25@adventure-works.com;50000,00;0;69;Victoria;British Columbia;Canada;6;AWC Logo Cap;19;Caps;3;Clothing
477;24731;4,99;1;4,99;SO72301;2013-12-04 00:00:00.000;Evan;Mitchell;1981-04-12;M;M;evan36@adventure-works.com;40000,00;1;62;Royal Oak;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
528;24733;4,99;1;4,99;SO72302;2013-12-04 00:00:00.000;Luke;Flores;1971-12-21;S;M;luke1@adventure-works.com;80000,00;0;52;Langley;British Columbia;Canada;6;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
480;24733;2,29;1;2,29;SO72302;2013-12-04 00:00:00.000;Luke;Flores;1971-12-21;S;M;luke1@adventure-works.com;80000,00;0;52;Langley;British Columbia;Canada;6;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
485;14460;21,98;1;21,98;SO72303;2013-12-04 00:00:00.000;Jose;Long;1968-04-06;M;M;jose32@adventure-works.com;100000,00;3;616;Everett;Washington;United States;1;Fender Set - Mountain;30;Fenders;4;Accessories
228;14460;49,99;1;49,99;SO72303;2013-12-04 00:00:00.000;Jose;Long;1968-04-06;M;M;jose32@adventure-works.com;100000,00;3;616;Everett;Washington;United States;1;Long-Sleeve Logo Jersey, S;21;Jerseys;3;Clothing
465;14460;24,49;1;24,49;SO72303;2013-12-04 00:00:00.000;Jose;Long;1968-04-06;M;M;jose32@adventure-works.com;100000,00;3;616;Everett;Washington;United States;1;Half-Finger Gloves, M;20;Gloves;3;Clothing
528;14612;4,99;1;4,99;SO72304;2013-12-04 00:00:00.000;Ernest;Zhang;1974-07-16;M;M;ernest0@adventure-works.com;60000,00;2;300;Beverly Hills;California;United States;4;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
217;14612;34,99;1;34,99;SO72304;2013-12-04 00:00:00.000;Ernest;Zhang;1974-07-16;M;M;ernest0@adventure-works.com;60000,00;2;300;Beverly Hills;California;United States;4;Sport-100 Helmet, Black;31;Helmets;4;Accessories
528;14490;4,99;1;4,99;SO72305;2013-12-04 00:00:00.000;Aidan;Butler;1964-10-13;M;M;aidan15@adventure-works.com;70000,00;2;312;Coronado;California;United States;4;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
222;14490;34,99;1;34,99;SO72305;2013-12-04 00:00:00.000;Aidan;Butler;1964-10-13;M;M;aidan15@adventure-works.com;70000,00;2;312;Coronado;California;United States;4;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
535;18631;24,99;1;24,99;SO72306;2013-12-04 00:00:00.000;Carly;Shan;1976-07-04;S;F;carly10@adventure-works.com;20000,00;2;278;York;England;United Kingdom;10;LL Mountain Tire;37;Tires and Tubes;4;Accessories
225;26355;8,99;1;8,99;SO72307;2013-12-04 00:00:00.000;Darren;Madan;1931-02-04;M;M;darren10@adventure-works.com;20000,00;1;211;Les Ulis;Essonne;France;7;AWC Logo Cap;19;Caps;3;Clothing
490;26355;53,99;1;53,99;SO72307;2013-12-04 00:00:00.000;Darren;Madan;1931-02-04;M;M;darren10@adventure-works.com;20000,00;1;211;Les Ulis;Essonne;France;7;Short-Sleeve Classic Jersey, L;21;Jerseys;3;Clothing
528;21738;4,99;1;4,99;SO72308;2013-12-04 00:00:00.000;Francis;Alonso;1973-09-14;M;M;francis5@adventure-works.com;20000,00;0;265;Peterborough;England;United Kingdom;10;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
536;21738;29,99;1;29,99;SO72308;2013-12-04 00:00:00.000;Francis;Alonso;1973-09-14;M;M;francis5@adventure-works.com;20000,00;0;265;Peterborough;England;United Kingdom;10;ML Mountain Tire;37;Tires and Tubes;4;Accessories
222;21738;34,99;1;34,99;SO72308;2013-12-04 00:00:00.000;Francis;Alonso;1973-09-14;M;M;francis5@adventure-works.com;20000,00;0;265;Peterborough;England;United Kingdom;10;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
538;22483;21,49;1;21,49;SO72309;2013-12-04 00:00:00.000;Lee;Ramos;1982-04-20;S;M;lee16@adventure-works.com;10000,00;2;200;Paris;Seine (Paris);France;7;LL Road Tire;37;Tires and Tubes;4;Accessories
529;22483;3,99;1;3,99;SO72309;2013-12-04 00:00:00.000;Lee;Ramos;1982-04-20;S;M;lee16@adventure-works.com;10000,00;2;200;Paris;Seine (Paris);France;7;Road Tire Tube;37;Tires and Tubes;4;Accessories
214;22483;34,99;1;34,99;SO72309;2013-12-04 00:00:00.000;Lee;Ramos;1982-04-20;S;M;lee16@adventure-works.com;10000,00;2;200;Paris;Seine (Paris);France;7;Sport-100 Helmet, Red;31;Helmets;4;Accessories
234;22483;49,99;1;49,99;SO72309;2013-12-04 00:00:00.000;Lee;Ramos;1982-04-20;S;M;lee16@adventure-works.com;10000,00;2;200;Paris;Seine (Paris);France;7;Long-Sleeve Logo Jersey, L;21;Jerseys;3;Clothing
541;12611;28,99;1;28,99;SO72310;2013-12-04 00:00:00.000;Manuel;Sara;1981-04-07;S;M;manuel9@adventure-works.com;20000,00;1;273;Watford;England;United Kingdom;10;Touring Tire;37;Tires and Tubes;4;Accessories
530;12611;4,99;1;4,99;SO72310;2013-12-04 00:00:00.000;Manuel;Sara;1981-04-07;S;M;manuel9@adventure-works.com;20000,00;1;273;Watford;England;United Kingdom;10;Touring Tire Tube;37;Tires and Tubes;4;Accessories
465;12611;24,49;1;24,49;SO72310;2013-12-04 00:00:00.000;Manuel;Sara;1981-04-07;S;M;manuel9@adventure-works.com;20000,00;1;273;Watford;England;United Kingdom;10;Half-Finger Gloves, M;20;Gloves;3;Clothing
530;15103;4,99;1;4,99;SO72311;2013-12-04 00:00:00.000;Jonathan;Lopez;1958-09-05;M;M;jonathan50@adventure-works.com;80000,00;2;269;Stoke-on-Trent;England;United Kingdom;10;Touring Tire Tube;37;Tires and Tubes;4;Accessories
541;15103;28,99;1;28,99;SO72311;2013-12-04 00:00:00.000;Jonathan;Lopez;1958-09-05;M;M;jonathan50@adventure-works.com;80000,00;2;269;Stoke-on-Trent;England;United Kingdom;10;Touring Tire;37;Tires and Tubes;4;Accessories
480;15103;2,29;1;2,29;SO72311;2013-12-04 00:00:00.000;Jonathan;Lopez;1958-09-05;M;M;jonathan50@adventure-works.com;80000,00;2;269;Stoke-on-Trent;England;United Kingdom;10;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
485;13276;21,98;1;21,98;SO72312;2013-12-04 00:00:00.000;Sarah;Johnson;1976-03-16;M;F;sarah3@adventure-works.com;100000,00;4;616;Everett;Washington;United States;1;Fender Set - Mountain;30;Fenders;4;Accessories
537;11736;35,00;1;35,00;SO72313;2013-12-04 00:00:00.000;Sebastian;Sanchez;1970-09-21;M;M;sebastian16@adventure-works.com;60000,00;1;322;Fremont;California;United States;4;HL Mountain Tire;37;Tires and Tubes;4;Accessories
485;11736;21,98;1;21,98;SO72313;2013-12-04 00:00:00.000;Sebastian;Sanchez;1970-09-21;M;M;sebastian16@adventure-works.com;60000,00;1;322;Fremont;California;United States;4;Fender Set - Mountain;30;Fenders;4;Accessories
234;11736;49,99;1;49,99;SO72313;2013-12-04 00:00:00.000;Sebastian;Sanchez;1970-09-21;M;M;sebastian16@adventure-works.com;60000,00;1;322;Fremont;California;United States;4;Long-Sleeve Logo Jersey, L;21;Jerseys;3;Clothing
485;13151;21,98;1;21,98;SO72314;2013-12-04 00:00:00.000;Ethan;Moore;1984-06-04;S;M;ethan41@adventure-works.com;40000,00;2;337;Long Beach;California;United States;4;Fender Set - Mountain;30;Fenders;4;Accessories
478;13151;9,99;1;9,99;SO72314;2013-12-04 00:00:00.000;Ethan;Moore;1984-06-04;S;M;ethan41@adventure-works.com;40000,00;2;337;Long Beach;California;United States;4;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;13151;4,99;1;4,99;SO72314;2013-12-04 00:00:00.000;Ethan;Moore;1984-06-04;S;M;ethan41@adventure-works.com;40000,00;2;337;Long Beach;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
487;13151;54,99;1;54,99;SO72314;2013-12-04 00:00:00.000;Ethan;Moore;1984-06-04;S;M;ethan41@adventure-works.com;40000,00;2;337;Long Beach;California;United States;4;Hydration Pack - 70 oz.;32;Hydration Packs;4;Accessories
485;17585;21,98;1;21,98;SO72315;2013-12-04 00:00:00.000;Seth;Griffin;1973-09-17;S;M;seth69@adventure-works.com;70000,00;1;71;Westminster;British Columbia;Canada;6;Fender Set - Mountain;30;Fenders;4;Accessories
473;17585;63,50;1;63,50;SO72315;2013-12-04 00:00:00.000;Seth;Griffin;1973-09-17;S;M;seth69@adventure-works.com;70000,00;1;71;Westminster;British Columbia;Canada;6;Classic Vest, L;25;Vests;3;Clothing
363;18862;2294,99;1;2294,99;SO72316;2013-12-04 00:00:00.000;Luke;Zhang;1960-03-21;M;M;luke13@adventure-works.com;70000,00;0;300;Beverly Hills;California;United States;4;Mountain-200 Black, 46;1;Mountain Bikes;1;Bikes
222;18862;34,99;1;34,99;SO72316;2013-12-04 00:00:00.000;Luke;Zhang;1960-03-21;M;M;luke13@adventure-works.com;70000,00;0;300;Beverly Hills;California;United States;4;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
463;18862;24,49;1;24,49;SO72316;2013-12-04 00:00:00.000;Luke;Zhang;1960-03-21;M;M;luke13@adventure-works.com;70000,00;0;300;Beverly Hills;California;United States;4;Half-Finger Gloves, S;20;Gloves;3;Clothing
359;13734;2294,99;1;2294,99;SO72317;2013-12-04 00:00:00.000;Kristi;Gonzalez;1973-01-02;M;F;kristi36@adventure-works.com;40000,00;1;299;Berkeley;California;United States;4;Mountain-200 Black, 38;1;Mountain Bikes;1;Bikes
485;13734;21,98;1;21,98;SO72317;2013-12-04 00:00:00.000;Kristi;Gonzalez;1973-01-02;M;F;kristi36@adventure-works.com;40000,00;1;299;Berkeley;California;United States;4;Fender Set - Mountain;30;Fenders;4;Accessories
478;13734;9,99;1;9,99;SO72317;2013-12-04 00:00:00.000;Kristi;Gonzalez;1973-01-02;M;F;kristi36@adventure-works.com;40000,00;1;299;Berkeley;California;United States;4;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
225;13734;8,99;1;8,99;SO72317;2013-12-04 00:00:00.000;Kristi;Gonzalez;1973-01-02;M;F;kristi36@adventure-works.com;40000,00;1;299;Berkeley;California;United States;4;AWC Logo Cap;19;Caps;3;Clothing
477;13734;4,99;1;4,99;SO72317;2013-12-04 00:00:00.000;Kristi;Gonzalez;1973-01-02;M;F;kristi36@adventure-works.com;40000,00;1;299;Berkeley;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
590;15432;769,49;1;769,49;SO72318;2013-12-04 00:00:00.000;Alvin;Kumar;1984-02-15;S;M;alvin30@adventure-works.com;60000,00;2;310;Colma;California;United States;4;Mountain-400-W Silver, 46;1;Mountain Bikes;1;Bikes
217;15432;34,99;1;34,99;SO72318;2013-12-04 00:00:00.000;Alvin;Kumar;1984-02-15;S;M;alvin30@adventure-works.com;60000,00;2;310;Colma;California;United States;4;Sport-100 Helmet, Black;31;Helmets;4;Accessories
